,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
12,0.38687996864318847,0.0785595485772816,0.0031199932098388674,0.006239986419677735,0.01,"(25, 25, 25)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25, 25)}",0.9230769230769231,0.8674033149171271,0.9275766016713092,0.9327731092436975,0.8394366197183099,0.8981636060100167,0.03752938635946373,26,0.9923237962316818,0.9588850174216028,0.9812239221140473,0.9923611111111111,0.9597780859916782,0.9769143865740244,0.01492202567465738
13,0.49920001029968264,0.07317038760713358,0.0,0.0,0.01,"(100, 25, 100)","{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100)}",0.945054945054945,0.919889502762431,0.9498607242339833,0.9467787114845938,0.9098591549295775,0.9343350027824151,0.01620428735682067,2,0.9972086531751571,0.9958188153310105,0.9937413073713491,0.9930555555555556,0.9965325936199723,0.9952713850106087,0.0016058874686255965
14,0.24648003578186034,0.0423217419013641,0.0,0.0,0.001,"(25,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,)}",0.8901098901098901,0.9005524861878453,0.8913649025069638,0.9439775910364145,0.8760563380281691,0.9003895381190874,0.023067252145555307,21,0.9378925331472435,0.975609756097561,0.9568845618915159,0.96875,0.9687933425797504,0.9615860387432141,0.013292240668366123
15,0.27456002235412597,0.07018260929613979,0.0,0.0,0.001,"(50,)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,)}",0.9313186813186813,0.8922651933701657,0.9415041782729805,0.9439775910364145,0.828169014084507,0.907623817473567,0.04359214715515228,14,0.9762735519888346,0.9825783972125436,0.9888734353268428,0.9840277777777777,0.926490984743412,0.971648829409882,0.022934689262756172
16,0.29368000030517577,0.047101786776686305,0.003119945526123047,0.006239891052246094,0.001,"(25, 25)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25)}",0.9038461538461539,0.861878453038674,0.9303621169916435,0.9299719887955182,0.8619718309859155,0.897607122982749,0.030632365370201687,28,0.9539427773900907,0.9637630662020906,0.972183588317107,0.9784722222222222,0.949375866851595,0.9635475041966209,0.010867030009391111
17,0.38688006401062014,0.05439893769032671,0.0,0.0,0.001,"(50, 50)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50)}",0.9258241758241759,0.9060773480662984,0.935933147632312,0.9327731092436975,0.8788732394366198,0.9159710628825821,0.02114135588238365,9,0.9776692254012561,0.9958188153310105,0.9951321279554938,0.9930555555555556,0.9909847434119279,0.9905320935310487,0.006650351466268422
18,0.3962400436401367,0.04991997182371856,0.0031199932098388674,0.006239986419677735,0.001,"(100, 100)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 100)}",0.9010989010989011,0.8922651933701657,0.9415041782729805,0.9607843137254902,0.8985915492957747,0.9187534780189204,0.027187193980681496,6,0.9790648988136776,0.997212543554007,0.9847009735744089,0.9972222222222222,0.9902912621359223,0.9896983800600477,0.007091789027470684
19,0.41183996200561523,0.09993745675272651,0.0,0.0,0.001,"(25, 25, 25)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25, 25, 25)}",0.9230769230769231,0.8674033149171271,0.9275766016713092,0.938375350140056,0.8394366197183099,0.899276572064552,0.03860686021360926,23,0.9923237962316818,0.9588850174216028,0.9819193324061196,0.9923611111111111,0.9604715672676838,0.9771921648876398,0.014806345548595253
20,0.5241600036621094,0.03769901349954249,0.0,0.0,0.001,"(100, 25, 100)","{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100)}",0.9340659340659341,0.919889502762431,0.9498607242339833,0.9467787114845938,0.9098591549295775,0.9321090706733445,0.01530886083194892,3,0.9916259595254711,0.9958188153310105,0.9937413073713491,0.9930555555555556,0.9986130374479889,0.9945709350462749,0.0024311863330071263
21,0.23087997436523439,0.031817812518490744,0.0,0.0,0.0001,"(25,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,)}",0.8901098901098901,0.9005524861878453,0.8913649025069638,0.9439775910364145,0.8760563380281691,0.9003895381190874,0.023067252145555307,21,0.9378925331472435,0.975609756097561,0.9568845618915159,0.96875,0.9687933425797504,0.9615860387432141,0.013292240668366123
22,0.2839200019836426,0.0809998578878006,0.0031200408935546874,0.006240081787109375,0.0001,"(50,)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,)}",0.9313186813186813,0.8922651933701657,0.9415041782729805,0.9439775910364145,0.828169014084507,0.907623817473567,0.04359214715515228,14,0.9762735519888346,0.9825783972125436,0.9888734353268428,0.9840277777777777,0.926490984743412,0.971648829409882,0.022934689262756172
23,0.2964000701904297,0.04731703979298944,0.0,0.0,0.0001,"(25, 25)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25)}",0.9065934065934066,0.8646408839779005,0.9303621169916435,0.9299719887955182,0.8619718309859155,0.8987200890372844,0.030122220916373996,24,0.9539427773900907,0.9637630662020906,0.9728789986091794,0.9784722222222222,0.949375866851595,0.9636865862550354,0.010980526636420199
24,0.3837599277496338,0.05276396311397363,0.006239986419677735,0.007642391365053469,0.0001,"(50, 50)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50)}",0.9258241758241759,0.9060773480662984,0.935933147632312,0.9327731092436975,0.8788732394366198,0.9159710628825821,0.02114135588238365,9,0.9776692254012561,0.9958188153310105,0.9951321279554938,0.9930555555555556,0.9909847434119279,0.9905320935310487,0.006650351466268422
25,0.4180799961090088,0.06033788088734162,0.0,0.0,0.0001,"(100, 100)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 100)}",0.9010989010989011,0.8922651933701657,0.9415041782729805,0.9607843137254902,0.8985915492957747,0.9187534780189204,0.027187193980681496,6,0.9790648988136776,0.997212543554007,0.9847009735744089,0.9972222222222222,0.9902912621359223,0.9896983800600477,0.007091789027470684
26,0.37128000259399413,0.07073530047006786,0.0031200408935546874,0.006240081787109375,0.0001,"(25, 25, 25)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25)}",0.9230769230769231,0.8674033149171271,0.9275766016713092,0.9355742296918768,0.8394366197183099,0.8987200890372844,0.03805552713349832,24,0.9923237962316818,0.9588850174216028,0.9819193324061196,0.9923611111111111,0.9604715672676838,0.9771921648876398,0.014806345548595253
27,0.4492799758911133,0.0434566137885108,0.0,0.0,0.0001,"(100, 25, 100)","{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100, 25, 100)}",0.9368131868131868,0.9033149171270718,0.9498607242339833,0.9467787114845938,0.9070422535211268,0.9287701725097385,0.019753260467534083,4,0.9916259595254711,0.9846689895470383,0.9930458970792768,0.9930555555555556,0.9986130374479889,0.9922018878310659,0.004463635056233076
