,2,3,4,5,6,7,8,9,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,100
GMM,0.018053200499090566,0.04132799466548533,0.2896160592552027,0.37707804836226444,0.3343022343128536,0.4603212045784283,0.4304235693792764,0.6398112368421875,0.6695383809198464,0.668972994088971,0.6360534470157914,0.6363928624233954,0.6175410795655769,0.5950251220697662,0.5642771705967355,0.5521635003836239,0.5393576717871555,0.5311905555259945,0.510830119310572,0.5085087767972009,0.4968850624938258,0.4775611436660397,0.46789098527719986,0.45450004529524707
Kmeans,0.17916802667661144,0.29550254151022876,0.3624355194327228,0.4143194339093644,0.48837803359398396,0.5256530954615957,0.5257632514498634,0.5440131584177804,0.6001858560537772,0.6593769933357019,0.665724238793277,0.6449903662161867,0.6068425669610913,0.5730047818456362,0.5687268838182373,0.5598652000515961,0.553963039963306,0.5365902401526443,0.5272480539789953,0.5006713709314393,0.5026920169416913,0.4853490970878149,0.4671749772757556,0.4576740108931774
