,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.7897599220275879,0.08894410613939435,0.006239986419677735,0.007642391365053469,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.926122070700384,0.9318061440677966,0.9340484704012714,0.9287511587869156,0.9333863064494768,0.930822607129615,0.0029777337502909867,192,0.9321966561827512,0.929980798516851,0.9298838017678022,0.932101830701493,0.9301486410434667,0.9308623456424726,0.001054585751223874
1,1.0019199848175049,0.2970968766526927,0.0,0.0,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.9312855818879915,0.9360434322033898,0.9385511852734737,0.9356376638855781,0.9355052310952192,0.9354044176068648,0.0023384711301721794,162,0.9367654361860619,0.9358074554724227,0.9345515940013904,0.9364716787499586,0.9369020425729135,0.9360996413965494,0.0008610883222783272
2,0.9767601013183593,0.16810592973838076,0.0,0.0,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.9348603204024891,0.9345868644067796,0.9397430803867037,0.9366971262084492,0.9345782015627069,0.9360930134011335,0.0019884539223757186,150,0.938023506042046,0.9366019996027279,0.9358426854702553,0.9364385738405006,0.9367365180256232,0.9367286565962306,0.0007157976983250976
3,1.8382800579071046,1.162878496152792,0.0,0.0,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.9484972858466835,0.9529925847457628,0.9556350152297709,0.9513971659382863,0.9451728247914184,0.9507389162561576,0.0036190380079480994,112,0.9502069193842079,0.9565318148712176,0.9510047340020525,0.9505081603601814,0.9503757407223491,0.9517254738680018,0.0024178510812127617
4,2.543000078201294,0.9644004297145018,0.0,0.0,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",0.9523368198066994,0.9506091101694916,0.9589458349887432,0.9540458217454642,0.9475566150178785,0.952698765824461,0.003788791975895044,102,0.9528554875020692,0.9523273521816857,0.9553083722316019,0.9523289303803754,0.9518985665574204,0.9529437417706305,0.0012206216801391697
5,2.113039970397949,0.7532137356500965,0.0031200408935546874,0.006240081787109375,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",0.9514100357473851,0.9495497881355932,0.9537809561647463,0.9578863726658721,0.945570123162495,0.9516393876794321,0.0041197084018328445,108,0.9514649892401921,0.9524597762034033,0.9498129572615619,0.9557387360545568,0.9510709438209687,0.9521094805161365,0.002003105057776695
6,3.6584400177001952,2.430468066247393,0.006240081787109375,0.007642508165826269,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 8}",0.947305706341851,0.9553760593220338,0.9618593563766389,0.949278241292544,0.9537809561647463,0.9535197838868584,0.0050925094547047455,98,0.948849528223804,0.9598424154141562,0.9599430595557321,0.9491839639818586,0.9580891846260801,0.9551816303603262,0.0050777065012448785
7,0.8740000247955322,0.03243916262014079,0.003119945526123047,0.006239891052246094,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.9273136502052165,0.931541313559322,0.9348430671434247,0.9290160243676334,0.9329890080784002,0.9311404205731236,0.0026998450811247967,190,0.9314351928488661,0.9307753426471562,0.9297513821299699,0.93163836196908,0.9307776343231702,0.9308755827836486,0.0006600703911592927
8,1.0582800388336182,0.0787435519308152,0.0031200408935546874,0.006240081787109375,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.9326095591155832,0.9352489406779662,0.9392133492252682,0.9365646934180903,0.9356376638855781,0.935854653318502,0.0021321648792760376,152,0.9363350438669095,0.9362047275375753,0.9335253418081901,0.9359420001986295,0.9366040983877909,0.9357222423598192,0.0011189864368599978
9,1.4825999736785889,0.3545930493479916,0.003119945526123047,0.006239891052246094,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.9330067522838608,0.933792372881356,0.9398755131770626,0.9388160508541915,0.9347106343530658,0.9360400444938821,0.0027726270500670804,151,0.9370965072007945,0.9359729854995696,0.9357764756513391,0.9360413149270037,0.9372993014864104,0.9364373169530236,0.0006303461981871297
10,2.5001200675964355,1.4610813834365914,0.0,0.0,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.949688865351516,0.9511387711864406,0.9544431201165409,0.9523241954707986,0.9528539266322341,0.9520896233910694,0.0016029045490134196,105,0.9500082767753684,0.952525988214262,0.9495812228953554,0.9516337272817559,0.9567980931572152,0.9521094616647913,0.0025764336613304556
