,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
84,0.38687996864318847,0.03024951549578823,0.009360074996948242,0.007642469232731191,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 30}",0.9230769230769231,0.8784530386740331,0.9554317548746518,0.9607843137254902,0.8873239436619719,0.9209794101279911,0.03377675961534964,83,0.994417306350314,0.9916376306620209,0.9930458970792768,0.9972222222222222,0.9951456310679612,0.994293737476359,0.0018936221339295933
85,0.4245199680328369,0.041293790345169896,0.0,0.0,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 35}",0.9258241758241759,0.9337016574585635,0.9526462395543176,0.9467787114845938,0.8929577464788733,0.9304396215915415,0.02086984623408786,21,0.9951151430565248,0.9944250871080139,0.9965229485396384,0.9875,0.9986130374479889,0.9944352432304331,0.003751598154598555
86,0.31200013160705564,0.040679789333336505,0.0,0.0,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 40}",0.9423076923076923,0.8729281767955801,0.9387186629526463,0.9635854341736695,0.8845070422535212,0.9204229271007234,0.03525967697902185,90,0.9867411025819958,0.9777003484320558,0.9881780250347705,0.99375,0.9895977808599168,0.9871934513817477,0.005292676796317954
87,0.330919885635376,0.03862344100316886,0.0031200408935546874,0.006240081787109375,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 45}",0.9258241758241759,0.9116022099447514,0.9331476323119777,0.9663865546218487,0.8676056338028169,0.9209794101279911,0.032006765362052984,83,0.9965108164689462,0.9951219512195122,0.9909596662030598,0.9902777777777778,0.9875173370319001,0.9920775097402391,0.003292616494878088
88,0.3119999885559082,0.048334880866559946,0.0,0.0,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 50}",0.9478021978021978,0.8674033149171271,0.947075208913649,0.9663865546218487,0.8929577464788733,0.9243183082915971,0.037597782456117015,63,0.9797627355198884,0.9804878048780488,0.9902642559109874,0.9979166666666667,0.970873786407767,0.9838610498766716,0.009331724231497453
89,0.34008002281188965,0.039955449243382186,0.0031199932098388674,0.006239986419677735,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 55}",0.9395604395604396,0.8839779005524862,0.9637883008356546,0.9747899159663865,0.9014084507042254,0.9326655537006121,0.035017108268241226,12,0.9972086531751571,0.9867595818815331,0.9958275382475661,0.9916666666666667,0.9951456310679612,0.9933216142077768,0.003755393037961717
90,0.3307200908660889,0.03331258135495808,0.0,0.0,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 60}",0.9258241758241759,0.930939226519337,0.9498607242339833,0.957983193277311,0.8788732394366198,0.9287701725097385,0.027440008321532535,28,0.9965108164689462,0.9874564459930314,0.9958275382475661,0.9951388888888889,0.992371705963939,0.9934610791124744,0.003315371025487574
91,0.22171998023986816,0.045834286432568906,0.0031199932098388674,0.006239986419677735,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.5879120879120879,0.4585635359116022,0.49303621169916434,0.5154061624649859,0.5014084507042254,0.5114079020589872,0.042877310519131406,357,0.5359385903698535,0.4912891986062718,0.5201668984700973,0.5472222222222223,0.5762829403606102,0.534179970005811,0.028219984572182073
92,0.19364013671875,0.04784080073883174,0.0,0.0,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.7527472527472527,0.7292817679558011,0.7465181058495822,0.7675070028011205,0.6845070422535211,0.7362270450751253,0.028442561020423796,333,0.7969295184926727,0.7672473867595819,0.7593880389429764,0.7423611111111111,0.7926490984743412,0.7717150307561367,0.020530819523899117
93,0.1969599723815918,0.062432930640301004,0.0,0.0,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 10}",0.8489010989010989,0.7237569060773481,0.807799442896936,0.8683473389355743,0.6647887323943662,0.7829716193656093,0.07692379588347889,326,0.8932309839497558,0.8418118466898955,0.8956884561891516,0.8791666666666667,0.782246879334258,0.8584289665659455,0.04268334868396281
