,2,3,4,5,6,7,8,9,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,100
GMM,0.0019087847232928774,0.004039491231614232,0.0049651722374250435,0.12516531081437096,0.006572551684056293,0.039386740954538035,0.03688316821633767,0.06502252661503126,0.046147153594061484,0.0913907819043227,0.07933857126925298,0.06130001750644363,0.0898992324042978,0.07369189611543331,0.05296973461987213,0.061516844851465795,0.05221800706649406,0.05720791184787344,0.05282027065649176,0.04894153293039958,0.06028142299440965,0.04745500687692051,0.042092668969995826,0.05620204291178071
Kmeans,0.0006295428755169275,0.12405193571225533,0.08045907431981625,0.06518538172091577,0.044774853218325465,0.036589834251065,0.03278800880135852,0.04133980906138203,0.04992279716412979,0.05150118742017712,0.0458832271622693,0.05104611526513069,0.0545654727680571,0.055871930305666576,0.05350704603698701,0.05494322693315147,0.05542330894103152,0.05277390394266277,0.05605787808196023,0.052654929874654435,0.05322918862286925,0.0537640266703425,0.05365173234405398,0.055567252252267225
