,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,4.572720050811768,0.4526749725747159,0.015599966049194336,1.5078914929239175e-07,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.7634052694293658,0.7678760593220338,0.7647993643226063,0.7657263938551185,0.7658588266454774,0.7655331320514858,0.0014628756412615824,557,0.7657010428736964,0.7667019797391247,0.7681332141556593,0.7663124441354653,0.7640613102923164,0.7661819982392524,0.0013284032427259777
1,7.153920125961304,0.3667798495016059,0.018719959259033202,0.006239986421499643,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 3}",0.835826823778631,0.8416313559322034,0.8390941597139452,0.8349887432128195,0.8397563236657396,0.8382594417077176,0.0024868827838297916,517,0.8411190200297964,0.8381116334503079,0.838646671301354,0.8384480418446055,0.8361638030919986,0.8384978339436124,0.001580639057337357
2,9.713520193099976,1.0446460829570468,0.015599870681762695,1.1680077279964342e-07,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 4}",0.8236462332847875,0.8379237288135594,0.833134684147795,0.8250562839359026,0.828234670904516,0.8295990253721066,0.005286638371377203,527,0.83112067538487,0.8313911143481427,0.8326215777799848,0.8284834640977257,0.8269937431721124,0.830122114956567,0.0020652691567635013
3,21.0477201461792,2.64672680177395,0.018719959259033202,0.006239986423321552,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.8743545611015491,0.883739406779661,0.8847834723877632,0.881340219838432,0.8845186068070454,0.8817469145611526,0.003890867822236971,458,0.8814765767257077,0.8818446666225254,0.8823120468765518,0.8818816830535968,0.8829741450657133,0.882097823668819,0.0005119733964471124
4,24.45556025505066,1.6051664817147036,0.02183990478515625,0.007642430299140261,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 6}",0.8758109360518999,0.8861228813559322,0.8854456363395576,0.8837240100648921,0.8859753675009933,0.8834154351395731,0.003897155729645302,407,0.8851845720907134,0.8822750446931074,0.883801767802165,0.8847618101764492,0.88423213162512,0.8840510652775111,0.001003910292468286
5,20.960560083389282,1.9976982744614797,0.018720054626464845,0.006239938736872875,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 7}",0.8752813451608632,0.8828125,0.8857105019202755,0.8740564163686929,0.8830618461130976,0.880184331797235,0.0046328240439818995,474,0.8821056116536997,0.8805535324107793,0.8827424106995068,0.8776773595524217,0.8812526897738935,0.88086632081806,0.0017590990040398699
6,26.315920209884645,2.894345292519055,0.015599966049194336,2.132480599880018e-07,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 8}",0.8736925724877532,0.8813559322033898,0.8854456363395576,0.8865050986624288,0.8829294133227387,0.8819852746437841,0.004527017026909744,450,0.8817414335374938,0.879924518307621,0.8836693481643327,0.8850266494521137,0.8797298639388221,0.8820183626800768,0.0020723726917153246
7,29.813080167770387,3.2772388868012126,0.018719911575317383,0.0062400102622188576,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 9}",0.8744869588243083,0.8836069915254238,0.8830618461130976,0.8810753542577142,0.8827969805323799,0.8810053498596324,0.0033677774036919806,466,0.8844562158583016,0.8813480765410846,0.8803919621279835,0.8811864799549773,0.8815837388684742,0.8817932946701642,0.0013903408979855213
8,32.709480333328244,5.620249131276165,0.018719911575317383,0.006240010264040759,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.8743545611015491,0.8863877118644068,0.8834591444841743,0.8785591312408952,0.88637266587207,0.8818263679220297,0.0047042985766357365,454,0.8824035755669591,0.8835661789048533,0.8789353461118283,0.880127122852319,0.885622537822359,0.8821309522516637,0.002389669419739391
9,50.756240367889404,5.461920113120634,0.02495999336242676,0.007642430299140262,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.8710446180325698,0.8797669491525424,0.8854456363395576,0.882664547742021,0.885048337968481,0.8807934742306266,0.005279310257715656,469,0.8814103625227612,0.8771767198569821,0.8817492634157645,0.8825106763333003,0.883338299069752,0.881237064239712,0.002136167239386031
10,75.0597604751587,7.726657207619125,0.024960041046142578,0.007642274564280669,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.8773997087250099,0.8829449152542372,0.8853132035491987,0.881340219838432,0.8865050986624288,0.8827003548916786,0.0032035309480993495,429,0.8869392484687966,0.8809176984705025,0.8792663952064091,0.8822458370576356,0.8842983414440362,0.8827335041294759,0.0026718089346843025
