,2,3,4,5,6,7,8,9,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,100
GMM,0.12255179105582914,0.0919744453003849,0.085882375174557,0.11284203792977451,0.11734341293083311,0.11488417074139555,0.10563330922118298,0.10349022345341097,0.10974592534982712,0.09733883127816208,0.0815995987648139,0.06893511066742086,0.07584154153991217,0.08309837277608197,0.06957990577712271,0.07631516476656683,0.06941231888784033,0.06868922229606579,0.0603726108785189,0.06739027057020322,0.06180291247187871,0.06481837187497003,0.052966182634734,0.05314557900972533
Kmeans,0.09856332073185349,0.08792921575477755,0.09764655222764021,0.08227328391112682,0.0719830034181146,0.08620855384842452,0.09172687127209278,0.0859362173647913,0.08336399893487119,0.08547966955221399,0.08063874621100534,0.07648623909183327,0.07240820643980049,0.0718317191408492,0.07114405996843133,0.06905750366430255,0.06878303302045657,0.068023734700319,0.06783578217837967,0.06718550644892249,0.0650007925154217,0.06423546827851423,0.06393868415857021,0.0638434729051147
