,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
182,0.14900002479553223,0.03179939351988018,0.0008000373840332031,0.0004000187346471713,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.33516483516483514,0.32320441988950277,0.2841225626740947,0.4005602240896359,0.2676056338028169,0.32220367278797996,0.046179882985283825,359,0.3712491277041172,0.3749128919860627,0.3532684283727399,0.3458333333333333,0.3536754507628294,0.35978784643181655,0.0112669481216505
183,0.19720001220703126,0.017814546184087586,0.0007999420166015625,0.0003999710083007813,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.5384615384615384,0.49171270718232046,0.49025069637883006,0.49299719887955185,0.4732394366197183,0.4974958263772955,0.021849762133413587,333,0.531751570132589,0.5337979094076655,0.5340751043115438,0.5506944444444445,0.5603328710124826,0.5421303798617452,0.01137287215896785
184,0.22319998741149902,0.02616418623669674,0.0008000373840332031,0.000400018706226792,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.7664835164835165,0.6933701657458563,0.7465181058495822,0.7310924369747899,0.7267605633802817,0.7328881469115192,0.02425663875258172,306,0.7620376831821354,0.8104529616724738,0.7712100139082059,0.76875,0.8169209431345353,0.78587432037947,0.02299770378939923
185,0.20840001106262207,0.022570779366058998,0.0007999897003173828,0.0003999948608169695,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.7884615384615384,0.7458563535911602,0.7604456824512534,0.7815126050420168,0.6957746478873239,0.7545909849749582,0.03289354446897593,296,0.8248429867411026,0.8306620209059233,0.8407510431154381,0.8041666666666667,0.834257975034674,0.8269361384927609,0.012499385675557376
186,0.26259989738464357,0.04040598758323861,0.0008000373840332031,0.00040001873464717136,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.8351648351648352,0.7651933701657458,0.7938718662952646,0.876750700280112,0.8028169014084507,0.8146911519198664,0.03818426896686177,236,0.8806699232379623,0.8961672473867596,0.8810848400556328,0.9034722222222222,0.8786407766990292,0.8880070019203211,0.00995226475157185
187,0.24879984855651854,0.038373895703340086,0.0010000705718994141,1.1680077279964343e-07,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.8324175824175825,0.7265193370165746,0.8105849582172702,0.84593837535014,0.7746478873239436,0.7979966611018364,0.043187432340143404,262,0.9085833914863922,0.8703832752613241,0.8880389429763561,0.8645833333333334,0.9098474341192788,0.8882872754353368,0.018757742570208343
188,0.26000008583068845,0.08073416324900849,0.0009999275207519531,0.0006324096921322909,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.8571428571428571,0.7845303867403315,0.7827298050139275,0.9047619047619048,0.8394366197183099,0.8336115748469671,0.04612017199018231,209,0.9106769016050245,0.8829268292682927,0.9095966620305981,0.9361111111111111,0.9667128987517337,0.921204880553352,0.028298316974602496
189,0.21139998435974122,0.0551493096291528,0.0009999752044677734,9.536743164062499e-08,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.8021978021978022,0.7182320441988951,0.7966573816155988,0.8907563025210085,0.8084507042253521,0.8030050083472454,0.054694630310114206,255,0.8736915561758548,0.8773519163763066,0.8616133518776078,0.8895833333333333,0.9535367545076283,0.8911553824541463,0.03244120648908961
190,0.2665999889373779,0.055452977794632284,0.0005999565124511719,0.0004898624411217046,0.001,"(25,)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 40}",0.8351648351648352,0.861878453038674,0.841225626740947,0.907563025210084,0.8619718309859155,0.8614357262103506,0.025381044790473463,157,0.9113747383112352,0.9554006968641114,0.9179415855354659,0.9479166666666666,0.9549237170596394,0.9375114808874236,0.018960949472316427
191,0.2665999889373779,0.040951575094246614,0.0008000373840332031,0.0004000187346471713,0.001,"(25,)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 45}",0.9120879120879121,0.8453038674033149,0.8885793871866295,0.8851540616246498,0.847887323943662,0.8759042849193099,0.025651426813970857,124,0.9462665736217725,0.9637630662020906,0.9568845618915159,0.9256944444444445,0.9722607489597781,0.9529738790239204,0.016080042593928527
192,0.27860002517700194,0.04519121119220675,0.0010000228881835937,1.9073486328124998e-07,0.001,"(25,)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 50}",0.8763736263736264,0.8674033149171271,0.9136490250696379,0.8907563025210085,0.8732394366197183,0.8842515303283249,0.016576088572062192,104,0.9427773900907188,0.9616724738675958,0.9666203059805285,0.9458333333333333,0.9743411927877947,0.9582489392119943,0.012118391789388287
193,0.2572000026702881,0.01898832899973217,0.0007999897003173828,0.0003999948608169695,0.001,"(25,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 55}",0.9175824175824175,0.8370165745856354,0.9303621169916435,0.9187675070028011,0.8788732394366198,0.8964941569282137,0.03452195866293365,51,0.9678995115143056,0.9609756097560975,0.9645340751043116,0.95,0.970873786407767,0.9628565965564964,0.0072298055993392195
194,0.2612000465393066,0.037700933344697714,0.0012000560760498046,0.000400018706226792,0.001,"(25,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 60}",0.9010989010989011,0.8756906077348067,0.924791086350975,0.9159663865546218,0.8760563380281691,0.8987200890372844,0.020108063867542502,39,0.9651081646894627,0.9721254355400697,0.9756606397774688,0.9631944444444445,0.9833564493758669,0.9718890267654625,0.007312435810006826
195,0.12300000190734864,0.035298649649380086,0.0007999420166015625,0.0003999710083007813,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.37362637362637363,0.30939226519337015,0.3231197771587744,0.4061624649859944,0.3126760563380282,0.34501947690595436,0.03829663865186546,350,0.371946964410328,0.33658536585365856,0.3525730180806676,0.37222222222222223,0.3800277392510402,0.36267106196358334,0.015880524593030826
196,0.19840002059936523,0.08422482684505071,0.0009999752044677734,9.536743164062499e-08,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.5082417582417582,0.5414364640883977,0.4763231197771588,0.5154061624649859,0.5521126760563381,0.5186421814134669,0.026603616069560684,331,0.4954640614096302,0.5937282229965157,0.5243393602225312,0.6006944444444444,0.6359223300970874,0.5700296838340417,0.051945022576835885
197,0.2817999839782715,0.11902176885431427,0.0010000228881835937,1.1680077279964342e-07,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.8159340659340659,0.6602209944751382,0.7632311977715878,0.7955182072829131,0.7408450704225352,0.755147468002226,0.05423056038230698,293,0.8653175157013259,0.7811846689895471,0.8115438108484005,0.8673611111111111,0.8196948682385575,0.8290203949777885,0.03307006080748227
198,0.26020002365112305,0.051518550974660744,0.0007999420166015625,0.0003999710083007813,0.001,"(50,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 15}",0.8021978021978022,0.7596685082872928,0.7910863509749304,0.8291316526610645,0.7746478873239436,0.7913188647746243,0.023764216843048795,274,0.8590369853454292,0.8822299651567944,0.9095966620305981,0.8861111111111111,0.8737864077669902,0.8821522262821846,0.016572128100902122
