,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.0857600688934326,0.07680525118735154,0.009360027313232423,0.007642430299140261,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.7307030319078511,0.730667372881356,0.7307641372003708,0.7307641372003708,0.7307641372003708,0.7307325599872875,4.028095447578355e-05,557,0.7307399437179275,0.7307488578428127,0.7307246664680372,0.7307246664680372,0.7307246664680372,0.7307325601929703,1.0070377462007993e-05
1,1.8595200061798096,0.18283313888968605,0.015600061416625977,0.024167455823196782,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 3}",0.8307957103137826,0.8282574152542372,0.7307641372003708,0.7307641372003708,0.8349887432128195,0.7911171142539329,0.049321617274656004,547,0.8336368150968383,0.8333774746739059,0.7307246664680372,0.7307246664680372,0.8260005958883703,0.7908928437190378,0.04920358589842101
2,2.8766400814056396,0.3641990654738559,0.00935988426208496,0.007642313498367468,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 4}",0.8428439030848669,0.807865466101695,0.8273076413720037,0.8353860415838962,0.8228049264998013,0.8272419089994173,0.011873878639383946,517,0.8450918722065883,0.8118254651393763,0.8257357566127057,0.8374217896514053,0.8091501969742113,0.8258450161168573,0.013998141935729359
3,3.363360118865967,1.18357025247026,0.015600013732910156,2.3360154559928684e-07,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.82007149477029,0.8195180084745762,0.8290292676466693,0.8190968083697524,0.8304860283406171,0.8236400233063191,0.005025406113952935,522,0.8226783645091872,0.8254651393762829,0.8273247922666932,0.8219286920250273,0.8191147747210912,0.8233023525796563,0.0028520091345045867
4,3.8251200199127195,0.4723889707280923,0.012480068206787109,0.006240034106126396,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 6}",0.8206010856613266,0.8200476694915254,0.9006754072308304,0.8197589723215468,0.8298238643888227,0.8381799883468404,0.031471786423117994,492,0.8231087568283397,0.825564457392571,0.8961830039394842,0.8225245803952727,0.8187175158075942,0.8372196628726524,0.029563193227295028
5,3.797040033340454,0.9629434134836828,0.015599918365478516,1.784161275279017e-07,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 7}",0.894743810406461,0.8242849576271186,0.9009402728115481,0.8398887564560985,0.8333995497285128,0.8586524709995232,0.032440219726497736,446,0.8980963416652872,0.8306627822286963,0.896514053034065,0.8428178898930712,0.8235508325884728,0.8583283798819185,0.03241936090498389
6,3.924959993362427,0.8973783636966893,0.018719959259033202,0.006239986419677735,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 8}",0.9127499007017079,0.9139300847457628,0.9219970864786121,0.9119321944113362,0.9155078797510263,0.9152232639440648,0.003593977316061307,192,0.9149147492137063,0.9159438522147918,0.9143244943225081,0.9153176416062502,0.916145264342702,0.9153292003399918,0.0006670974300186866
7,4.4929999828338625,1.0397374156382453,0.015600013732910156,1.784161275279017e-07,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 9}",0.9140738779292996,0.9132680084745762,0.9435836313071116,0.9119321944113362,0.909680836975235,0.9185073361936543,0.01262546452843807,158,0.9163383545770568,0.9144871879758988,0.9366040983877909,0.915251431787334,0.9133313470387658,0.9192024839533692,0.00875596368257004
8,5.897800016403198,0.6196951682227017,0.021840000152587892,0.0076423524319583986,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.9136766847610222,0.9066472457627118,0.9238511455436366,0.9125943583631307,0.893656469341809,0.9100852799406748,0.009903379538964464,218,0.9158086409534846,0.9077004568628749,0.9154500612440825,0.9154831661535405,0.9034991889297183,0.9115883028287401,0.005068402158277443
9,12.187120056152343,2.671056797403813,0.03744006156921387,0.007642371899125761,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.930888388719714,0.9083686440677966,0.9117997616209773,0.9116673288306184,0.9394782148059859,0.920440701308332,0.01240113440935416,137,0.9342824035755669,0.9146858240084751,0.906544840599861,0.9143244943225081,0.9382593438606945,0.9216193812734211,0.012375555399433254
10,12.991680192947388,2.319681715003153,0.05303997993469238,0.0076424108327166895,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.9326095591155832,0.9274364406779662,0.9182889683485631,0.8896834856310423,0.9161700437028208,0.9168388156152338,0.014839012225564134,177,0.9372289356066876,0.9285903462888168,0.9111464230145331,0.8934684013639222,0.9167080478034892,0.9174284308154897,0.015038044633762652
