,2,3,4,5,6,7,8,9,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,100
GMM,0.19341084996874847,0.31716858580128987,0.3406799916424991,0.43649267100929806,0.510637093340145,0.5514594754393486,0.6097167578729751,0.713496391976871,0.7524984862560372,0.6923158330589376,0.6700370131935276,0.6347580744491221,0.5981325294073657,0.574426675399816,0.5510180662997343,0.5409137557172133,0.5307362140686259,0.5134077873813304,0.4999779488108251,0.4920298527971778,0.4831510464765702,0.46624998309552157,0.454312500902735,0.44456579459007295
Kmeans,0.23167950384036207,0.3219279654692424,0.3593364162946275,0.454693326399837,0.5288352817791799,0.5519100399271152,0.6518344157099009,0.6774667251753189,0.6840049882239216,0.6888388507688797,0.6620930011385924,0.6262190503052486,0.5959183246084462,0.5765137810157025,0.5568272949096869,0.5269730738388498,0.5341767934190436,0.5194863450254821,0.5121128103310972,0.503668001238411,0.4912782518756174,0.47357140127788183,0.46315422136657575,0.45604873463913276
