,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.7908799648284912,0.1287921411478146,0.0031200408935546874,0.006240081787109375,0.1,"(25,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 2}",0.7307030319078511,0.730667372881356,0.7307641372003708,0.7307641372003708,0.7307641372003708,0.7307325599872875,4.028095447578355e-05,504,0.7307399437179275,0.7307488578428127,0.7307246664680372,0.7307246664680372,0.730625351739663,0.7307126972472955,4.4644643629363586e-05
1,2.233919954299927,0.5369119137871278,0.009360027313232423,0.007642430300627835,0.1,"(25,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 3}",0.7573149741824441,0.730667372881356,0.7307641372003708,0.7307641372003708,0.7307641372003708,0.7360559351660575,0.010630817190342529,493,0.7605694421453402,0.7307488578428127,0.7307246664680372,0.7307246664680372,0.7307246664680372,0.736698459878453,0.011935494810853185
2,2.439840078353882,0.16876858199117176,0.0031199932098388674,0.006239986419677735,0.1,"(25,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 4}",0.7303058387395737,0.730667372881356,0.7306317044100119,0.7307641372003708,0.730499271619653,0.7305736532655331,0.00015855904444561124,558,0.7302102300943553,0.7307157518373834,0.7307246664680372,0.7307246664680372,0.7295990995464627,0.730394882882855,0.00044448601392434303
3,4.221360111236573,0.9936404831228736,0.0031199932098388674,0.006239986419677735,0.1,"(25,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 5}",0.7545346220045015,0.9401483050847458,0.7302344060389352,0.9317971129651702,0.7307641372003708,0.8174956300651518,0.0971686784164201,451,0.7557026982287701,0.9414023703899888,0.730194987916708,0.9334922368987321,0.7306584566491211,0.8182901500166639,0.09776031916520748
4,5.3289600849151615,0.6845965972418515,0.009359979629516601,0.007642391366541051,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 6}",0.7300410432940554,0.9364406779661016,0.944378228049265,0.9392133492252682,0.7307641372003708,0.8561629323587054,0.10271931650560075,447,0.7304419798046681,0.9394822220750845,0.936637203297249,0.939351805872811,0.7307246664680372,0.8553275755035699,0.10185836082899945
5,6.645600032806397,0.8877482561875814,0.006239938735961914,0.007642332965038969,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 7}",0.9353899112935258,0.9331302966101694,0.9438484968878295,0.9384187524831148,0.9392133492252682,0.9379998940621855,0.0036435897252526657,392,0.9400430392319152,0.9365026815864398,0.936637203297249,0.93799450458503,0.9392855960538948,0.9380926049509057,0.0014059228724560026
6,7.250880098342895,1.1677890493518854,0.006239938735961914,0.007642332965038969,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 8}",0.9357871044618032,0.9355137711864406,0.9449079592107006,0.9388160508541915,0.9376241557409615,0.9385295831346999,0.0034117569337409927,373,0.9402747889422282,0.9368337416407336,0.9379613996755719,0.938921442049856,0.9375641407620751,0.9383111026140929,0.0011909171105780679
7,6.489600133895874,0.7688758285383517,0.0,0.0,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 9}",0.9334039454521382,0.9389565677966102,0.9487485101311085,0.9421268706131638,0.9353727983048603,0.9397213835478574,0.005416263220390839,362,0.9371958285052143,0.9409388863139774,0.941636044625418,0.9429933459131989,0.936670308206707,0.939886882712903,0.0025061730542916614
8,8.202480030059814,0.7437389167748135,0.0031200408935546874,0.006240081787109375,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 10}",0.9424069905997616,0.9418697033898306,0.948086346179314,0.9442457952589061,0.9423917361938816,0.9437999894062186,0.0022899846328055537,326,0.9433206422777686,0.9442494868569159,0.9433243950077796,0.9445492766577284,0.9441189128347734,0.9439125427269932,0.0005015603548990825
9,12.22416000366211,1.3792940948759163,0.015600061416625977,1.1680077279964342e-07,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 15}",0.9429365814907984,0.944385593220339,0.9516620315190041,0.9476890478082374,0.9415971394517283,0.945653901160019,0.003624531650193286,272,0.9457043535838437,0.9462689531881083,0.9457410533982189,0.9458403681265932,0.9439202833780249,0.9454950023349579,0.0008126975227709522
10,20.52648010253906,1.1845076460189783,0.006239938735961914,0.007642332965038969,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'km__n_clusters': 20}",0.9413478088176883,0.9465042372881356,0.951794464309363,0.9450403920010595,0.9450403920010595,0.9459452301499021,0.003385287663984748,255,0.9445456050322795,0.9471628153347017,0.9455424239414705,0.9431919753699474,0.9474625086900388,0.9455810656736876,0.0016014483579993802
