,2,3,4,5,6,7,8,9,10,15,20,25,30,35,40,45,50,55,60,65,70,80,90,100
GMM,0.12075681691708402,0.17195325542570952,0.27824151363383415,0.4585420144685587,0.4590984974958264,0.4941569282136895,0.6338341680578742,0.5598219254312743,0.6338341680578742,0.7918753478018921,0.8208124652198108,0.8469671675013912,0.8525319977740679,0.8452977184195882,0.8530884808013356,0.8525319977740679,0.8725653867557039,0.8419588202559822,0.857540345019477,0.885920979410128,0.894268224819143,0.9087367835281024,0.8953811908736784,0.8964941569282137
Kmeans,0.19588202559821927,0.28213689482470783,0.3834168057874235,0.3249860879243183,0.444629938786867,0.45798553144129106,0.454646633277685,0.46466332776850305,0.5859766277128547,0.6065664997217585,0.7189760712298275,0.8074568725653868,0.8146911519198664,0.8230383973288815,0.8135781858653311,0.857540345019477,0.8519755147468002,0.8291597106288259,0.8647746243739566,0.8647746243739566,0.890929326655537,0.897607122982749,0.9003895381190874,0.9170840289371174
